Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 24, 171,      -23.97,       24.00,   0,0, 41885718.900,113805.7189,    1.8, 9.19010e+002, 2.34368e+001, 9.00725e+002,-1.17065e+001, 5.73831e+002,-1.02776e+002, 7.73035e+002,-2.21381e+002, 6.20201e+002,-9.03315e+002,-1.21574e+003
 24, 172,      -24.11,       24.00,   0,0, 41885818.900,113805.8189,    1.6, 5.90593e+002, 3.83808e+002, 7.75120e+002,-1.33167e+001, 5.86960e+002,-2.63119e+001, 6.00991e+002,-2.84205e+002, 7.41135e+002,-9.30774e+002,-8.70800e+002
 24, 173,      -24.25,       24.00,   0,0, 41885918.900,113805.9189,    2.4, 6.14467e+002, 3.10074e+002, 6.93053e+002,-1.55175e-001, 6.64788e+002,-1.02928e+002, 6.35971e+002,-2.24934e+002, 6.88174e+002,-8.19778e+002,-8.37721e+002
 24, 174,      -24.39,       24.00,   0,0, 41886018.900,113806.0189,    2.2, 5.67646e+002, 5.53933e+002, 6.35030e+002, 7.94854e+000, 6.65122e+002,-1.63310e+002, 7.90399e+002,-3.13633e+002, 7.55779e+002,-8.18936e+002,-7.33997e+002
 24, 175,      -24.53,       24.00,   0,0, 41886118.900,113806.1189,    1.3, 6.03422e+002, 6.10888e+002, 5.68142e+002,-1.19855e+002, 6.97630e+002,-1.46593e+002, 7.65568e+002,-5.08244e+002, 6.85440e+002,-9.07070e+002,-1.07087e+003
 24, 176,      -24.67,       24.00,   0,0, 41886218.900,113806.2189,    1.9, 7.66427e+002, 1.89313e+002, 8.04410e+002,-1.24518e+002, 7.74609e+002,-8.85582e+001, 7.51470e+002,-3.84866e+002, 6.49156e+002,-9.63589e+002,-1.37222e+003
 24, 177,      -24.81,       24.00,   0,0, 41886318.900,113806.3189,    2.9, 1.02832e+003,-1.58460e+002, 9.41666e+002,-6.64404e+001, 8.22218e+002,-5.33673e+001, 8.05859e+002,-2.95364e+002, 6.43761e+002,-9.67945e+002,-1.54158e+003
 24, 178,      -24.95,       24.00,   0,0, 41886418.900,113806.4189,    2.6, 1.04863e+003,-2.50356e+002, 1.02447e+003, 1.79761e+001, 8.81343e+002,-1.14170e+002, 7.91406e+002,-2.47944e+002, 6.49500e+002,-9.83109e+002,-1.57760e+003
 24, 179,      -25.09,       24.00,   0,0, 41886518.900,113806.5189,    1.0, 1.03265e+003,-2.97694e+002, 9.69188e+002, 8.96164e+001, 8.77636e+002,-5.29355e+001, 6.88115e+002,-3.56331e+002, 7.56956e+002,-9.49286e+002,-1.56663e+003
 24, 180,      -25.23,       24.00,   0,0, 41886618.900,113806.6189,    1.5, 8.80818e+002, 1.32931e+002, 7.69257e+002,-2.52182e+001, 8.99681e+002, 1.45692e+000, 6.33375e+002,-3.45497e+002, 6.23730e+002,-8.26551e+002,-1.06288e+003
 24, 181,      -25.37,       24.00,   0,0, 41886718.900,113806.7189,    2.2, 4.02641e+002, 4.79344e+002, 6.05659e+002,-8.21012e+001, 7.24876e+002, 7.42630e+000, 5.74201e+002,-2.05874e+002, 4.54446e+002,-7.87417e+002,-5.88622e+002
 24, 182,      -25.51,       24.00,   0,0, 41886818.900,113806.8189,    1.0, 3.77673e+002, 4.81735e+002, 6.05384e+002,-8.29415e+001, 6.73087e+002,-4.83206e+001, 6.30182e+002,-2.00233e+002, 3.50702e+002,-9.01302e+002,-7.51062e+002
 24, 183,      -25.65,       24.00,   0,0, 41886918.900,113806.9189,    1.0, 6.82177e+002, 3.34725e+002, 7.29834e+002,-3.69719e+001, 7.08758e+002,-1.84124e+001, 6.75947e+002,-2.58222e+002, 5.61944e+002,-9.91232e+002,-9.70114e+002
 24, 184,      -25.79,       24.00,   0,0, 41887018.900,113807.0189,    0.7, 8.70334e+002, 1.78601e+002, 7.65592e+002, 1.03905e+000, 7.54643e+002,-3.03107e+001, 7.03122e+002,-3.16975e+002, 6.01214e+002,-9.68591e+002,-1.13624e+003
 24, 185,      -25.93,       24.00,   0,0, 41887118.900,113807.1189,    0.7, 7.98899e+002, 1.88330e+002, 8.26715e+002,-6.13462e+001, 8.00781e+002, 5.25179e+001, 7.07313e+002,-2.10501e+002, 6.60084e+002,-1.03305e+003,-1.06405e+003
 24, 186,      -26.07,       24.00,   0,0, 41887218.900,113807.2189,    0.7, 7.58473e+002, 2.21430e+002, 9.07549e+002,-4.18566e+001, 7.94445e+002,-7.74864e+000, 5.97411e+002,-1.93364e+002, 6.58616e+002,-9.64369e+002,-9.85908e+002
 24, 187,      -26.21,       24.00,   0,0, 41887318.900,113807.3189,    0.8, 7.17383e+002, 1.79937e+002, 7.06181e+002, 1.46478e+001, 6.30106e+002,-3.73483e+001, 5.66659e+002,-2.34059e+002, 4.88153e+002,-9.61238e+002,-1.03806e+003
 24, 188,      -26.36,       24.00,   0,0, 41887418.900,113807.4189,    1.1, 6.79728e+002, 2.35124e+002, 5.60335e+002, 9.16290e+000, 6.25215e+002,-7.06848e+001, 5.61256e+002,-3.10889e+002, 5.49462e+002,-9.26718e+002,-1.06400e+003
 24, 189,      -26.50,       24.00,   0,0, 41887518.900,113807.5189,    1.0, 6.89910e+002, 2.03388e+002, 5.20583e+002, 4.15730e+001, 7.06976e+002,-4.61306e+001, 5.81538e+002,-3.88014e+002, 6.29929e+002,-1.06007e+003,-1.24925e+003
 24, 190,      -26.64,       24.00,   0,0, 41887618.900,113807.6189,    1.2, 6.81865e+002, 1.47198e+002, 6.15747e+002, 2.47125e+001, 7.31219e+002,-2.61509e+001, 6.59853e+002,-2.03414e+002, 5.35347e+002,-9.25189e+002,-9.82843e+002
 24, 191,      -26.78,       24.00,   0,0, 41887718.900,113807.7189,    1.3, 7.83073e+002,-1.44654e+000, 8.48702e+002,-8.18131e+001, 7.28646e+002,-1.08970e+001, 6.48699e+002,-1.01684e+002, 4.50016e+002,-8.14460e+002,-1.01030e+003
 24, 192,      -26.92,       24.00,   0,0, 41887818.900,113807.8189,    1.0, 8.59000e+002,-7.26835e+000, 9.70544e+002,-1.22816e+002, 7.43395e+002, 2.59909e+001, 6.55263e+002,-2.07567e+002, 5.07536e+002,-9.39820e+002,-1.25148e+003
 24, 193,      -27.06,       24.00,   0,0, 41887918.900,113807.9189,    1.1, 9.91908e+002, 2.47304e+001, 8.16054e+002,-1.21608e+002, 8.19791e+002,-3.72460e+001, 6.68224e+002,-2.92221e+002, 6.23895e+002,-1.01652e+003,-1.44287e+003
 24, 194,      -27.20,       24.00,   0,0, 41888018.900,113808.0189,    2.4, 9.42134e+002, 1.98798e+002, 8.44556e+002,-9.40907e+001, 9.12446e+002,-8.35384e+001, 8.04931e+002,-3.10645e+002, 7.51190e+002,-8.76477e+002,-1.16595e+003
 24, 195,      -27.34,       24.00,   0,0, 41888118.900,113808.1189,    3.1, 7.39683e+002, 4.96154e+002, 8.40841e+002, 6.10851e+001, 9.94012e+002, 5.92539e+001, 9.94707e+002,-4.11695e+002, 7.63436e+002,-9.38870e+002,-7.34072e+002
 24, 196,      -27.48,       24.00,   0,0, 41888218.900,113808.2189,    1.4, 7.45857e+002, 4.22848e+002, 7.13205e+002, 6.91650e+001, 9.40773e+002, 6.18280e+001, 9.77301e+002,-4.70704e+002, 8.22818e+002,-9.22500e+002,-8.39362e+002
 24, 197,      -27.62,       24.00,   0,0, 41888318.900,113808.3189,    1.2, 8.04911e+002, 3.33936e+002, 7.94308e+002,-1.32043e+001, 9.55897e+002,-8.99911e+001, 9.21261e+002,-4.80648e+002, 9.27707e+002,-9.71810e+002,-1.22172e+003
 24, 198,      -27.76,       24.00,   0,0, 41888418.900,113808.4189,    2.0, 9.02768e+002, 1.55972e+002, 1.00105e+003,-5.16088e+001, 9.87386e+002,-7.63933e+001, 8.76849e+002,-3.72083e+002, 8.46215e+002,-9.05601e+002,-1.24971e+003
 24, 199,      -27.90,       24.00,   0,0, 41888518.900,113808.5189,    3.0, 1.17306e+003,-3.10436e+002, 9.36548e+002, 8.32739e+001, 9.79351e+002, 7.28278e+001, 8.23642e+002,-2.96884e+002, 6.00125e+002,-7.98440e+002,-1.24966e+003
 24, 200,      -28.04,       24.00,   0,0, 41888618.900,113808.6189,    0.9, 1.24352e+003,-4.70747e+002, 1.13752e+003, 1.61872e+002, 9.18466e+002, 9.30584e+001, 7.65590e+002,-2.92289e+002, 5.82140e+002,-8.52492e+002,-1.36060e+003
 24, 201,      -28.18,       24.00,   0,0, 41888718.900,113808.7189,    1.3, 1.05494e+003,-8.97150e+001, 1.05187e+003, 2.69912e+001, 8.51372e+002,-1.30488e+002, 8.46631e+002,-2.16368e+002, 7.78038e+002,-9.76124e+002,-1.38570e+003
 24, 202,      -28.32,       24.00,   0,0, 41888818.900,113808.8189,    2.2, 1.01172e+003, 2.57783e+002, 1.03068e+003,-1.00831e+002, 1.03452e+003,-1.54280e+002, 9.69616e+002,-2.28187e+002, 1.00022e+003,-8.75476e+002,-1.10099e+003
 24, 203,      -28.46,       24.00,   0,0, 41888918.900,113808.9189,    1.4, 1.06643e+003, 5.31411e+002, 1.15229e+003,-8.87610e+001, 1.27295e+003,-1.00888e+001, 1.31473e+003,-2.15922e+002, 1.18596e+003,-7.91698e+002,-5.75059e+002
 24, 204,      -28.60,       24.00,   0,0, 41889018.900,113809.0189,    1.6, 1.50854e+003, 2.86418e+002, 1.61785e+003,-4.07802e+001, 1.74565e+003, 1.90807e+001, 1.58195e+003,-2.27313e+002, 1.64016e+003,-8.19706e+002,-7.82301e+002
 24, 205,      -28.74,       24.00,   0,0, 41889118.900,113809.1189,    1.5, 1.72356e+003, 2.35396e+002, 2.06319e+003,-3.85228e+001, 1.98579e+003, 4.78691e+001, 1.84669e+003,-2.35106e+002, 1.99556e+003,-9.48067e+002,-9.38431e+002
 24, 206,      -28.88,       24.00,   0,0, 41889219.000,113809.2190,    1.9, 1.86438e+003, 3.58731e+002, 2.11381e+003,-5.15830e+001, 2.03458e+003, 9.82355e+001, 1.94033e+003,-2.93107e+002, 1.93621e+003,-9.38976e+002,-8.26699e+002
 24, 207,      -29.02,       24.00,   0,0, 41889319.000,113809.3190,    1.5, 1.91620e+003, 4.12857e+002, 1.99126e+003,-4.89780e+001, 1.95917e+003, 7.79435e+001, 1.91576e+003,-2.62786e+002, 1.84691e+003,-7.40910e+002,-5.61873e+002
 24, 208,      -29.16,       24.00,   0,0, 41889419.000,113809.4190,    1.1, 1.74927e+003, 1.90105e+002, 1.63175e+003, 1.67015e+001, 1.63905e+003,-5.38218e+001, 1.65170e+003,-2.74981e+002, 1.56022e+003,-9.75469e+002,-1.09747e+003
 24, 209,      -29.30,       24.00,   0,0, 41889519.000,113809.5190,    0.5, 1.72305e+003,-7.74642e+001, 1.48401e+003,-1.56287e+001, 1.48762e+003,-1.99068e+002, 1.45785e+003,-3.57675e+002, 1.36263e+003,-1.00902e+003,-1.65885e+003
 24, 210,      -29.44,       24.00,   0,0, 41889619.000,113809.6190,    0.8, 1.45773e+003,-2.68413e+001, 1.44061e+003,-2.15231e+001, 1.24273e+003,-1.43291e+002, 1.34871e+003,-2.62515e+002, 1.15363e+003,-9.58421e+002,-1.41259e+003
 24, 211,      -29.58,       24.00,   0,0, 41889719.000,113809.7190,    0.7, 1.18471e+003, 1.95437e+002, 1.25187e+003,-3.44328e+001, 1.08235e+003,-8.98846e+001, 1.09618e+003,-2.36491e+002, 1.04514e+003,-9.78067e+002,-1.14344e+003
 24, 212,      -29.72,       24.00,   0,0, 41889819.000,113809.8190,    2.6, 1.13097e+003, 6.66067e+001, 1.10750e+003,-2.40833e+001, 9.84840e+002,-9.52640e+001, 1.03212e+003,-2.37409e+002, 8.13140e+002,-9.75681e+002,-1.26583e+003
 24, 213,      -29.86,       24.00,   0,0, 41889919.000,113809.9190,    1.1, 1.29906e+003,-2.69035e+002, 1.14725e+003,-3.98923e+001, 9.78802e+002,-1.05449e+002, 9.67590e+002,-1.82312e+002, 6.21854e+002,-8.75141e+002,-1.47183e+003
 24, 214,      -30.00,       24.00,   0,0, 41890019.000,113810.0190,    2.8, 1.18921e+003,-2.42932e+001, 1.22825e+003,-4.52227e+001, 1.14322e+003,-1.33818e+002, 1.08533e+003,-2.11062e+002, 6.69099e+002,-1.01584e+003,-1.43024e+003
 25,   0,      -30.00,       25.00,   0,0, 41897519.100,113817.5191,    2.5, 1.90587e+003,-1.23486e+003, 1.56536e+003, 2.63347e+002, 9.89141e+002,-9.62271e+001, 8.79695e+002,-4.40437e+002, 9.49029e+002,-9.22153e+002,-2.43033e+003
 25,   1,      -29.86,       25.00,   0,0, 41897619.100,113817.6191,    5.3, 1.28613e+003,-1.11458e+002, 1.06740e+003, 5.70933e+000, 9.38501e+002, 9.46103e+001, 8.12550e+002,-3.33566e+002, 1.01285e+003,-8.26789e+002,-1.17149e+003
 25,   2,      -29.71,       25.00,   0,0, 41897719.100,113817.7191,    7.9, 3.38358e+002, 1.11251e+003, 6.72321e+002,-1.88952e+002, 7.77513e+002, 5.69009e+001, 7.63829e+002,-3.15859e+002, 8.70143e+002,-8.88669e+002,-2.24072e+002
 25,   3,      -29.57,       25.00,   0,0, 41897819.100,113817.8191,    5.4,-4.21428e+001, 1.53086e+003, 4.57689e+002,-2.04337e+002, 7.37763e+002,-1.83013e+001, 8.53870e+002,-3.54118e+002, 7.36712e+002,-8.70435e+002, 8.36721e+001
 25,   4,      -29.43,       25.00,   0,0, 41897919.100,113817.9191,    2.3, 2.71459e+002, 1.12894e+003, 5.29259e+002,-1.83402e+002, 7.86508e+002,-4.01211e+001, 8.42146e+002,-2.81557e+002, 6.66315e+002,-8.11349e+002,-1.87493e+002
 25,   5,      -29.28,       25.00,   0,0, 41898019.100,113818.0191,    4.7, 7.75218e+002, 5.60199e+001, 7.85995e+002,-4.55043e+001, 7.62695e+002,-1.03503e+002, 7.17977e+002,-2.59570e+002, 6.84810e+002,-8.52543e+002,-1.20510e+003
 25,   6,      -29.14,       25.00,   0,0, 41898119.100,113818.1191,    5.7, 1.19656e+003,-4.30395e+002, 1.04892e+003, 4.83630e+001, 7.71414e+002,-5.13433e+001, 7.03185e+002,-3.54232e+002, 8.07856e+002,-8.42474e+002,-1.63008e+003
 25,   7,      -29.00,       25.00,   0,0, 41898219.100,113818.2191,    5.0, 1.30429e+003,-7.88513e+002, 1.11757e+003, 5.47583e+001, 7.64267e+002, 1.41310e+001, 5.60389e+002,-3.43534e+002, 8.06805e+002,-9.00129e+002,-1.96329e+003
 25,   8,      -28.85,       25.00,   0,0, 41898319.100,113818.3191,    2.2, 1.28090e+003,-7.93378e+002, 1.15242e+003, 9.45606e+001, 8.60158e+002, 5.52156e+001, 5.77252e+002,-2.97292e+002, 7.14943e+002,-9.75832e+002,-1.91673e+003
 25,   9,      -28.71,       25.00,   0,0, 41898419.100,113818.4191,    4.3, 1.00170e+003,-1.53867e+002, 1.04176e+003,-3.28824e+001, 8.21274e+002,-7.92107e+001, 8.63713e+002,-3.45539e+002, 7.21942e+002,-9.48144e+002,-1.55964e+003
 25,  10,      -28.56,       25.00,   0,0, 41898519.100,113818.5191,    6.1, 5.02376e+002, 9.77299e+002, 7.91553e+002,-2.20012e+002, 7.96812e+002,-4.31243e+001, 9.33656e+002,-3.63298e+002, 8.14437e+002,-7.22951e+002,-3.72086e+002
 25,  11,      -28.42,       25.00,   0,0, 41898619.100,113818.6191,    4.8, 2.67507e+002, 1.30817e+003, 7.29193e+002,-3.06549e+002, 8.71096e+002, 3.83179e+001, 8.83037e+002,-2.93888e+002, 8.45522e+002,-7.44825e+002, 1.22324e+000
 25,  12,      -28.28,       25.00,   0,0, 41898719.100,113818.7191,    1.9, 4.01553e+002, 1.06443e+003, 6.85245e+002,-2.19251e+002, 9.60366e+002, 6.11983e+001, 9.22875e+002,-1.09194e+002, 8.23496e+002,-7.70075e+002, 2.71107e+001
 25,  13,      -28.13,       25.00,   0,0, 41898819.100,113818.8191,    3.7, 8.49484e+002, 4.62953e+002, 8.82114e+002,-7.37179e+001, 8.70521e+002, 5.28775e+000, 1.00242e+003,-2.19226e+002, 9.16570e+002,-7.54006e+002,-5.78710e+002
 25,  14,      -27.99,       25.00,   0,0, 41898919.100,113818.9191,    7.8, 1.31460e+003,-5.81841e+002, 1.02134e+003,-3.29468e-001, 7.35392e+002,-1.98186e+001, 8.55266e+002,-2.93802e+002, 6.41084e+002,-8.70979e+002,-1.76677e+003
 25,  15,      -27.85,       25.00,   0,0, 41899019.100,113819.0191,    5.1, 1.65992e+003,-1.22756e+003, 1.06204e+003, 2.99738e+001, 8.36054e+002,-1.93683e+002, 8.26993e+002,-2.43874e+002, 7.35343e+002,-1.01514e+003,-2.65028e+003
 25,  16,      -27.70,       25.00,   0,0, 41899119.100,113819.1191,    1.2, 1.39005e+003,-5.78063e+002, 1.03731e+003, 3.86388e+001, 8.96167e+002,-1.80429e+002, 9.26514e+002,-2.11313e+002, 8.77199e+002,-1.02140e+003,-1.95257e+003
 25,  17,      -27.56,       25.00,   0,0, 41899219.100,113819.2191,    5.5, 1.01599e+003, 1.83189e+002, 9.72508e+002, 2.12941e+001, 9.87891e+002,-2.59203e+000, 1.06677e+003,-2.52628e+002, 8.66350e+002,-1.03066e+003,-1.08139e+003
 25,  18,      -27.42,       25.00,   0,0, 41899319.100,113819.3191,    6.8, 5.81066e+002, 9.75240e+002, 8.07063e+002,-9.01289e+001, 1.06067e+003, 1.01303e+002, 1.29077e+003,-2.53315e+002, 7.86694e+002,-8.46051e+002,-1.12953e+002
 25,  19,      -27.27,       25.00,   0,0, 41899419.100,113819.4191,    2.4, 4.37889e+002, 1.10296e+003, 7.50607e+002,-1.26740e+002, 1.05193e+003,-6.48592e+000, 1.29651e+003,-2.83823e+002, 7.90288e+002,-9.30695e+002,-2.44781e+002
 25,  20,      -27.13,       25.00,   0,0, 41899519.100,113819.5191,    5.2, 7.98566e+002, 5.72682e+002, 1.04705e+003,-3.91304e+001, 1.06971e+003,-6.91240e+001, 1.15423e+003,-3.29748e+002, 9.65496e+002,-9.39216e+002,-8.04536e+002
 25,  21,      -26.99,       25.00,   0,0, 41899619.100,113819.6191,    6.6, 1.51550e+003,-7.06829e+002, 1.29897e+003, 7.94954e+001, 1.15497e+003,-1.59592e+002, 1.02983e+003,-2.92184e+002, 1.08491e+003,-8.00014e+002,-1.87912e+003
 25,  22,      -26.84,       25.00,   0,0, 41899719.100,113819.7191,    3.3, 1.62109e+003,-9.66942e+002, 1.35349e+003, 1.00266e+002, 1.15145e+003,-9.53861e+001, 8.57480e+002,-2.74975e+002, 1.08374e+003,-7.87743e+002,-2.02478e+003
 25,  23,      -26.70,       25.00,   0,0, 41899819.100,113819.8191,    1.3, 1.49336e+003,-5.29173e+002, 1.30642e+003,-5.03620e+001, 1.13906e+003,-3.13331e+001, 8.11468e+002,-2.65837e+002, 1.07024e+003,-8.22082e+002,-1.69879e+003
 25,  24,      -26.56,       25.00,   0,0, 41899919.100,113819.9191,    4.4, 1.14159e+003, 2.99704e+002, 1.26800e+003,-8.80312e+001, 1.17179e+003,-9.34211e+001, 1.03809e+003,-2.54429e+002, 1.10981e+003,-8.57464e+002,-9.93641e+002
 25,  25,      -26.41,       25.00,   0,0, 41900019.100,113820.0191,    4.5, 6.41889e+002, 8.87803e+002, 1.02287e+003,-8.91954e+001, 1.02018e+003, 2.50250e+001, 1.17041e+003,-3.38231e+002, 1.23321e+003,-8.88804e+002,-4.03402e+002
 25,  26,      -26.27,       25.00,   0,0, 41900119.100,113820.1191,    1.5, 6.68026e+002, 8.92317e+002, 9.43305e+002,-1.19168e+002, 1.01193e+003, 5.28623e+001, 1.20537e+003,-3.18468e+002, 1.23453e+003,-9.34674e+002,-4.27131e+002
 25,  27,      -26.12,       25.00,   0,0, 41900219.100,113820.2191,    2.3, 8.91874e+002, 3.63153e+002, 1.05787e+003,-1.22445e+002, 1.14115e+003,-5.86405e+000, 1.05326e+003,-3.50373e+002, 1.16778e+003,-9.96317e+002,-1.11185e+003
 25,  28,      -25.98,       25.00,   0,0, 41900319.100,113820.3191,    3.6, 1.11278e+003,-1.23181e+002, 1.24048e+003,-6.82584e+001, 1.07163e+003,-2.14775e+002, 1.05007e+003,-3.68924e+002, 1.06581e+003,-8.54057e+002,-1.62920e+003
 25,  29,      -25.84,       25.00,   0,0, 41900419.100,113820.4191,    4.9, 1.39935e+003,-4.04871e+002, 1.31951e+003,-3.13727e+001, 1.03373e+003,-2.71175e+002, 9.90182e+002,-4.00100e+002, 1.00884e+003,-7.91071e+002,-1.89859e+003
 25,  30,      -25.69,       25.00,   0,0, 41900519.100,113820.5191,    3.4, 1.47326e+003,-6.69767e+002, 1.31999e+003, 3.27571e+000, 1.02705e+003,-1.81073e+002, 9.89633e+002,-3.96905e+002, 9.59626e+002,-8.97744e+002,-2.14221e+003
 25,  31,      -25.55,       25.00,   0,0, 41900619.100,113820.6191,    1.6, 1.27947e+003,-3.84281e+002, 1.35932e+003, 3.89376e+001, 1.04165e+003,-1.77522e+002, 1.00368e+003,-3.12667e+002, 9.38436e+002,-8.63077e+002,-1.69861e+003
 25,  32,      -25.41,       25.00,   0,0, 41900719.100,113820.7191,    3.8, 8.83065e+002, 4.35654e+002, 1.06067e+003, 1.73475e+001, 1.09421e+003,-7.82958e+001, 9.03135e+002,-2.80397e+002, 9.99265e+002,-8.39333e+002,-7.45023e+002
 25,  33,      -25.26,       25.00,   0,0, 41900819.100,113820.8191,    4.4, 5.63844e+002, 8.86834e+002, 9.33195e+002,-1.06278e+002, 1.10306e+003, 8.99626e+001, 1.00214e+003,-3.17649e+002, 9.72839e+002,-8.57758e+002,-3.04888e+002
 25,  34,      -25.12,       25.00,   0,0, 41900919.100,113820.9191,    3.5, 4.75715e+002, 1.04459e+003, 7.98680e+002,-1.99290e+002, 1.10347e+003,-8.51847e+001, 1.01229e+003,-2.40610e+002, 8.23709e+002,-9.04981e+002,-3.85477e+002
 25,  35,      -24.98,       25.00,   0,0, 41901019.100,113821.0191,    2.4, 5.38902e+002, 7.92054e+002, 7.52404e+002,-1.29263e+001, 9.63023e+002,-1.37635e+002, 8.54276e+002,-2.60326e+002, 8.30950e+002,-9.58139e+002,-5.76972e+002
 25,  36,      -24.83,       25.00,   0,0, 41901119.100,113821.1191,    7.8, 1.06790e+003,-2.64161e+002, 8.28415e+002, 1.66571e+002, 7.83871e+002, 1.66280e+001, 7.66194e+002,-2.78615e+002, 6.27023e+002,-9.82369e+002,-1.34195e+003
 25,  37,      -24.69,       25.00,   0,0, 41901219.100,113821.2191,    5.6, 1.43320e+003,-1.11122e+003, 1.08570e+003, 2.01784e+002, 6.39357e+002,-9.32453e+001, 7.14706e+002,-2.37650e+002, 4.83675e+002,-9.02728e+002,-2.14306e+003
 25,  38,      -24.55,       25.00,   0,0, 41901319.100,113821.3191,    1.9, 1.30492e+003,-7.03396e+002, 1.15066e+003, 1.40662e+002, 6.51061e+002,-1.33043e+002, 7.14970e+002,-2.26619e+002, 5.65386e+002,-8.87343e+002,-1.80974e+003
 25,  39,      -24.40,       25.00,   0,0, 41901419.100,113821.4191,    2.9, 9.18589e+002,-1.19674e+002, 9.22532e+002, 3.08816e+001, 6.67851e+002,-9.94837e+001, 7.30441e+002,-2.06242e+002, 6.50284e+002,-8.91497e+002,-1.28601e+003
 25,  40,      -24.26,       25.00,   0,0, 41901519.100,113821.5191,    6.0, 4.14052e+002, 6.32384e+002, 5.41707e+002,-5.60728e+001, 7.80577e+002, 4.66530e+001, 6.84020e+002,-2.50334e+002, 7.97142e+002,-8.51148e+002,-4.78518e+002
 25,  41,      -24.11,       25.00,   0,0, 41901619.100,113821.6191,    3.8,-1.28958e+002, 1.28746e+003, 2.99352e+002,-2.16480e+002, 6.04559e+002, 7.49483e+001, 5.76478e+002,-2.93876e+002, 4.82268e+002,-8.80338e+002,-2.82847e+001
 25,  42,      -23.97,       25.00,   0,0, 41901719.100,113821.7191,    2.4, 2.43214e+002, 8.80468e+002, 3.02536e+002,-3.81685e+001, 5.44950e+002,-1.93937e+001, 6.09893e+002,-2.24516e+002, 4.46998e+002,-8.85480e+002,-2.87091e+002
 25,  43,      -23.83,       25.00,   0,0, 41901819.100,113821.8191,    4.7, 7.16950e+002,-8.11426e+001, 5.64335e+002, 7.22214e+001, 5.84522e+002,-8.28240e+001, 6.32114e+002,-3.06149e+002, 5.59574e+002,-8.52942e+002,-1.25084e+003
 25,  44,      -23.68,       25.00,   0,0, 41901919.100,113821.9191,    5.8, 1.15284e+003,-6.08119e+002, 7.94778e+002, 1.49900e+002, 5.33674e+002,-1.53545e+002, 5.74909e+002,-4.00690e+002, 6.19451e+002,-7.95810e+002,-1.80826e+003
 25,  45,      -23.54,       25.00,   0,0, 41902019.100,113822.0191,    2.7, 1.12481e+003,-7.80004e+002, 9.66894e+002, 1.06445e+002, 5.21612e+002,-4.46875e+001, 4.58011e+002,-3.43803e+002, 3.66128e+002,-8.56551e+002,-1.91860e+003
 25,  46,      -23.40,       25.00,   0,0, 41902119.100,113822.1191,    1.1, 8.03522e+002,-3.92252e+002, 7.54450e+002, 1.10136e+002, 5.37374e+002, 8.29026e-001, 4.27750e+002,-3.52667e+002, 3.80720e+002,-9.20887e+002,-1.55484e+003
